page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
184403,Sebastien Mallory (New Earth),\/wiki\/Sebastien_Mallory_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,6,"2010, November",2010
184475,Crackshot (New Earth),\/wiki\/Crackshot_(New_Earth),,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,3,"1996, August",1996
184480,Crazytop (New Earth),\/wiki\/Crazytop_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1999, January",1999
184493,Crimesmith (New Earth),\/wiki\/Crimesmith_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,2,"1990, January",1990
184499,Crimson Star (New Earth),\/wiki\/Crimson_Star_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1981, November",1981
184502,Francis Beauvedere (New Earth),\/wiki\/Francis_Beauvedere_(New_Earth),,Bad Characters,,Blond Hair,Male Characters,,Living Characters,4,"1997, August",1997
184504,Crowdark (New Earth),\/wiki\/Crowdark_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,"1993, June",1993
184507,Cryonic Man (New Earth),\/wiki\/Cryonic_Man_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,2,"1984, January",1984
184508,Crypt (New Earth),\/wiki\/Crypt_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,"2001, June",2001
184511,Cursor (New Earth),\/wiki\/Cursor_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1,"1991, April",1991
184516,Cybersaw (New Earth),\/wiki\/Cybersaw_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1999, July",1999
184535,Abraham Pointe (New Earth),\/wiki\/Abraham_Pointe_(New_Earth),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,3,"2010, September",2010
184564,Dahak (New Earth),\/wiki\/Dahak_(New_Earth),,Bad Characters,,,,,Living Characters,2,"1994, March",1994
184565,Dante (New Earth),\/wiki\/Dante_(New_Earth),Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,2,"1999, September",1999
184570,Dark (New Earth),\/wiki\/Dark_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1998, December",1998
184572,Stanley Baumgarten (New Earth),\/wiki\/Stanley_Baumgarten_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,"2005, April",2005
184574,Rajak Darkraven (New Earth),\/wiki\/Rajak_Darkraven_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,3,"2003, February",2003
184575,Darkstar (New Earth),\/wiki\/Darkstar_(New_Earth),,Bad Characters,,,,,Living Characters,2,"1983, October",1983
184577,Dartagnan (New Earth),\/wiki\/Dartagnan_(New_Earth),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,"1999, July",1999
184578,Database (New Earth),\/wiki\/Database_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1991, April",1991
184580,Deadfall II (New Earth),\/wiki\/Deadfall_II_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1999, July",1999
184587,Death II (Earth-One),\/wiki\/Death_II_(Earth-One),,Bad Characters,,,Male Characters,,Living Characters,,"1981, September",1981
184594,Death Man (New Earth),\/wiki\/Death_Man_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,7,"1966, May",1966
184596,Death Masque (New Earth),\/wiki\/Death_Masque_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,15,"1994, July",1994
184597,Death-Doll (New Earth),\/wiki\/Death-Doll_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,2,"1996, October",1996
184598,Deathgrip (New Earth),\/wiki\/Deathgrip_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1997, March",1997
184601,Decay (New Earth),\/wiki\/Decay_(New_Earth),Secret Identity,Bad Characters,Violet Eyes,Red Hair,Female Characters,,Living Characters,10,"1987, April",1987
184602,Decibel (New Earth),\/wiki\/Decibel_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1983, October",1983
184603,Default (New Earth),\/wiki\/Default_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,"1995, June",1995
184607,Martha Winters (Earth-One),\/wiki\/Martha_Winters_(Earth-One),,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1,"1981, May",1981
184608,Devil (Earth-One),\/wiki\/Devil_(Earth-One),,Bad Characters,,,Male Characters,,Living Characters,,"1981, September",1981
184611,Diana (New Earth),\/wiki\/Diana_(New_Earth),,Bad Characters,,Brown Hair,Female Characters,,Deceased Characters,4,"1984, October",1984
184612,Digit (New Earth),\/wiki\/Digit_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,"1995, May",1995
184616,Distortionex (New Earth),\/wiki\/Distortionex_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1982, January",1982
184617,Djinn (New Earth),\/wiki\/Djinn_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,5,"1987, May",1987
184673,Stormy Foster (Earth-X),\/wiki\/Stormy_Foster_(Earth-X),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,16,"1941, December",1941
184675,Dolmen (New Earth),\/wiki\/Dolmen_(New_Earth),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,"1999, August",1999
184678,Dome (New Earth),\/wiki\/Dome_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"1999, October",1999
184682,Download (New Earth),\/wiki\/Download_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,,"1997, October",1997
184978,James Lenahan (New Earth),\/wiki\/James_Lenahan_(New_Earth),Public Identity,Good Characters,Brown Eyes,Blond Hair,Male Characters,,Deceased Characters,20,"2005, September",2005
185196,Doctor Echo (New Earth),\/wiki\/Doctor_Echo_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,2,"2000, March",2000
185202,Doctor Excess (New Earth),\/wiki\/Doctor_Excess_(New_Earth),,Bad Characters,,White Hair,Male Characters,,Living Characters,8,"2002, December",2002
185268,Doctor Morpheus (New Earth),\/wiki\/Doctor_Morpheus_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,"1998, April",1998
185274,Doctor Omega (New Earth),\/wiki\/Doctor_Omega_(New_Earth),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,"1999, July",1999
185300,Doctor Saucer (New Earth),\/wiki\/Doctor_Saucer_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,"1991, March",1991
185314,Doctor Silence (New Earth),\/wiki\/Doctor_Silence_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1991, August",1991
185321,Doctor Vortex (New Earth),\/wiki\/Doctor_Vortex_(New_Earth),,Bad Characters,,,,,Living Characters,,"1993, December",1993
185709,Dragoneer (New Earth),\/wiki\/Dragoneer_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,"2002, April",2002
185711,Drakken (New Earth),\/wiki\/Drakken_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,"1998, March",1998
185720,Druid (New Earth),\/wiki\/Druid_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,,
185733,Dungeon (New Earth),\/wiki\/Dungeon_(New_Earth),,Bad Characters,,,,,Living Characters,,"1996, April",1996
185819,Ebrax (New Earth),\/wiki\/Ebrax_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,,"1995, October",1995
185820,Isabelle Cheranova (New Earth),\/wiki\/Isabelle_Cheranova_(New_Earth),Secret Identity,Bad Characters,Hazel Eyes,Red Hair,Female Characters,,Living Characters,4,"1999, July",1999
185830,Electrocutioner II (New Earth),\/wiki\/Electrocutioner_II_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1991, February",1991
185831,Electron (New Earth),\/wiki\/Electron_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1983, October",1983
185843,Ephemera (New Earth),\/wiki\/Ephemera_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,,1996,1996
185861,Executrix (Earth-One),\/wiki\/Executrix_(Earth-One),,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,3,"1983, February",1983
185864,Exterminator Robots,\/wiki\/Exterminator_Robots,,Bad Characters,,,Male Characters,,Living Characters,4,"1984, March",1984
186078,Fadeout (New Earth),\/wiki\/Fadeout_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,,"1993, December",1993
186149,False Memory (New Earth),\/wiki\/False_Memory_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,"1993, August",1993
186151,Familiar (New Earth),\/wiki\/Familiar_(New_Earth),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1,"1981, September",1981
186154,Fangg (Post-Zero Hour),\/wiki\/Fangg_(Post-Zero_Hour),,Bad Characters,,,Male Characters,,Living Characters,1,"1997, June",1997
186159,Feathered Serpent (Earth-Two),\/wiki\/Feathered_Serpent_(Earth-Two),,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Living Characters,2,"1982, January",1982
186173,Fire Devil (New Earth),\/wiki\/Fire_Devil_(New_Earth),,Bad Characters,,,,,Living Characters,1,"1983, June",1983
186174,Fire Disciple (New Earth),\/wiki\/Fire_Disciple_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,"1999, May",1999
186178,Firebomb (New Earth),\/wiki\/Firebomb_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1995, April",1995
186182,Firepower (New Earth),\/wiki\/Firepower_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1994, May",1994
186186,First of the Fallen (New Earth),\/wiki\/First_of_the_Fallen_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,14,"1991, June",1991
186188,Fist of Allah (New Earth),\/wiki\/Fist_of_Allah_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1988, March",1988
186191,Flambeau (New Earth),\/wiki\/Flambeau_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,"1985, March",1985
186194,Flatline (New Earth),\/wiki\/Flatline_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,,"1994, September",1994
186195,Fleshburn (New Earth),\/wiki\/Fleshburn_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"2003, July",2003
186205,Fool (Earth-One),\/wiki\/Fool_(Earth-One),,Bad Characters,,,Male Characters,,Living Characters,,"1981, September",1981
186247,Foreman (New Earth),\/wiki\/Foreman_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,,"1996, March",1996
186250,Fracture (New Earth),\/wiki\/Fracture_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,"1998, June",1998
186251,Freelance (New Earth),\/wiki\/Freelance_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,"1994, December",1994
186253,Front Page (New Earth),\/wiki\/Front_Page_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1990, October",1990
186256,Funnyface (Earth-Two),\/wiki\/Funnyface_(Earth-Two),,Bad Characters,,,Male Characters,,Living Characters,2,"1942, November",1942
186259,Fusion (New Earth),\/wiki\/Fusion_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1987, September",1987
186386,Alessio Morandi (New Earth),\/wiki\/Alessio_Morandi_(New_Earth),Public Identity,Neutral Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,6,"2009, June",2009
186405,Narcissus (New Earth),\/wiki\/Narcissus_(New_Earth),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,6,"2009, June",2009
186551,Galaxa (New Earth),\/wiki\/Galaxa_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1,"1993, April",1993
186552,Steven Sharpe V (New Earth),\/wiki\/Steven_Sharpe_V_(New_Earth),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,"1990, July",1990
186557,Gamesman (New Earth),\/wiki\/Gamesman_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,2,"1997, August",1997
186625,Ghetto-Blaster (New Earth),\/wiki\/Ghetto-Blaster_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1985, May",1985
186643,Glacier (New Earth),\/wiki\/Glacier_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,,"1998, December",1998
186648,G-Nome (New Earth),\/wiki\/G-Nome_(New_Earth),,Bad Characters,,,,,Living Characters,,"2002, January",2002
186656,Golden Web (New Earth),\/wiki\/Golden_Web_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1983, July",1983
186658,Goldstar (New Earth),\/wiki\/Goldstar_(New_Earth),,Bad Characters,Grey Eyes,,Female Characters,,Living Characters,2,"1988, February",1988
186659,Golem II (New Earth),\/wiki\/Golem_II_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,"1999, May",1999
186660,Gonzo the Mechanical Bastard (New Earth),\/wiki\/Gonzo_the_Mechanical_Bastard_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,7,"2006, October",2006
186667,Gray Lady (New Earth),\/wiki\/Gray_Lady_(New_Earth),Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,12,"2000, March",2000
186668,Great White (New Earth),\/wiki\/Great_White_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"2003, July",2003
186669,Green Cigarette (New Earth),\/wiki\/Green_Cigarette_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,5,"1998, June",1998
186671,Green Gargoyle (New Earth),\/wiki\/Green_Gargoyle_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1986, July",1986
186676,Abner Girdler (New Earth),\/wiki\/Abner_Girdler_(New_Earth),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"1995, October",1995
186861,Caleb Skinner (New Earth),\/wiki\/Caleb_Skinner_(New_Earth),,,,,Male Characters,,Deceased Characters,1,"2010, November",2010
186911,Hardknox (New Earth),\/wiki\/Hardknox_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1993, December",1993
186927,Hardwire (New Earth),\/wiki\/Hardwire_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,,"1996, January",1996
186929,Hatchet (New Earth),\/wiki\/Hatchet_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,8,"1996, July",1996
186932,Headhunter I (New Earth),\/wiki\/Headhunter_I_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,2,"1992, December",1992
186937,Hearse (New Earth),\/wiki\/Hearse_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1999, July",1999
186938,Heatseeker (New Earth),\/wiki\/Heatseeker_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,,"1996, March",1996
186939,Helen Shepherd (New Earth),\/wiki\/Helen_Shepherd_(New_Earth),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,"2003, June",2003
186940,Hellbender (New Earth),\/wiki\/Hellbender_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,"1988, February",1988
186943,Hermit (Earth-One),\/wiki\/Hermit_(Earth-One),,Bad Characters,,White Hair,Male Characters,,Living Characters,,"1981, September",1981
186945,High Priestess (Earth-One),\/wiki\/High_Priestess_(Earth-One),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,,"1981, September",1981
186947,Hitpin (New Earth),\/wiki\/Hitpin_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1,"1983, October",1983
186948,Holocaust (New Earth),\/wiki\/Holocaust_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1988, March",1988
186949,Homeless Avenger (New Earth),\/wiki\/Homeless_Avenger_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,"1987, December",1987
186955,Hotspot (New Earth),\/wiki\/Hotspot_(New_Earth),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1,"1994, September",1994
187274,Becky Albright (New Earth),\/wiki\/Becky_Albright_(New_Earth),Public Identity,Good Characters,Hazel Eyes,Brown Hair,Female Characters,,Living Characters,1,"1998, February",1998
187283,Anya Savenlovich (New Earth),\/wiki\/Anya_Savenlovich_(New_Earth),Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,2,"1999, February",1999
187288,Garl Rathbone (New Earth),\/wiki\/Garl_Rathbone_(New_Earth),Public Identity,Good Characters,Violet Eyes,Black Hair,Male Characters,,Living Characters,3,"1999, February",1999
187310,Ice King (New Earth),\/wiki\/Ice_King_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1981, September",1981
187313,Illuminata (New Earth),\/wiki\/Illuminata_(New_Earth),,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Living Characters,1,"1999, June",1999
187319,Immortal (New Earth),\/wiki\/Immortal_(New_Earth),,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,2,"1993, October",1993
187321,Incarnate (New Earth),\/wiki\/Incarnate_(New_Earth),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,7,"1995, January",1995
187326,Incognito (New Earth),\/wiki\/Incognito_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,"1984, November",1984
187330,Inheritor (Earth-One),\/wiki\/Inheritor_(Earth-One),Secret Identity,Good Characters,Yellow Eyes,,Male Characters,,Deceased Characters,,"1978, January",1978
187336,Inkling (New Earth),\/wiki\/Inkling_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1997, October",1997
187526,Jackal II (New Earth),\/wiki\/Jackal_II_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,"1992, November",1992
187527,Jaculi II (New Earth),\/wiki\/Jaculi_II_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,2,"1988, September",1988
187528,Janissary (New Earth),\/wiki\/Janissary_(New_Earth),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"1993, May",1993
187531,Jinx II (New Earth),\/wiki\/Jinx_II_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1981, December",1981
187532,Jitter (New Earth),\/wiki\/Jitter_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,,"1995, May",1995
187533,Jocasta (New Earth),\/wiki\/Jocasta_(New_Earth),,Bad Characters,Red Eyes,Red Hair,Female Characters,,Living Characters,4,"1992, July",1992
187534,Jolt II (New Earth),\/wiki\/Jolt_II_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2,"1992, January",1992
187569,Antoine (New Earth),\/wiki\/Antoine_(New_Earth),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,8,"1992, October",1992
187571,Homunculus (New Earth),\/wiki\/Homunculus_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,"2009, November",2009
187575,Ubermensch II (New Earth),\/wiki\/Ubermensch_II_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Deceased Characters,4,"2003, June",2003
188009,Gray Ghost I (New Earth),\/wiki\/Gray_Ghost_I_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,1,"1984, June",1984
188535,K-9 (New Earth),\/wiki\/K-9_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"1981, September",1981
188536,Kaleidoscope (New Earth),\/wiki\/Kaleidoscope_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,2,"1982, December",1982
188537,Kali Gari (New Earth),\/wiki\/Kali_Gari_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,,"1999, September",1999
188539,Karrion (New Earth),\/wiki\/Karrion_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1996, January",1996
188544,Killerwatt (New Earth),\/wiki\/Killerwatt_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,"1988, February",1988
188559,King of Tears (New Earth),\/wiki\/King_of_Tears_(New_Earth),,Bad Characters,,,,,Deceased Characters,8,"2000, May",2000
188569,Kong II (New Earth),\/wiki\/Kong_II_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4,"1983, February",1983
188882,Nicole Morrison (New Earth),\/wiki\/Nicole_Morrison_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,"2010, November",2010
188990,Lady Dragon (New Earth),\/wiki\/Lady_Dragon_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,6,"1994, December",1994
188997,Phillipe Mouton (New Earth),\/wiki\/Phillipe_Mouton_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,"1996, November",1996
189006,Lethal (New Earth),\/wiki\/Lethal_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,,"1995, October",1995
189008,Lighter Man (New Earth),\/wiki\/Lighter_Man_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,"1995, April",1995
189018,Lizard King (New Earth),\/wiki\/Lizard_King_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,"1996, November",1996
189024,Lord Malvolio (New Earth),\/wiki\/Lord_Malvolio_(New_Earth),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,4,"1988, December",1988
189250,The Thief (New Earth),\/wiki\/The_Thief_(New_Earth),Secret Identity,Bad Characters,Green Eyes,Brown Hair,Male Characters,,Living Characters,4,"2008, January",2008
189262,Machine Messiah (New Earth),\/wiki\/Machine_Messiah_(New_Earth),,Bad Characters,,,,,Living Characters,2,"1997, July",1997
189275,Madame Zodiac (New Earth),\/wiki\/Madame_Zodiac_(New_Earth),,Bad Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,6,"1978, May",1978
189276,Maddax the Destroyer (New Earth),\/wiki\/Maddax_the_Destroyer_(New_Earth),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,,"1988, November",1988
189279,Mage (New Earth),\/wiki\/Mage_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,1983,1983
189285,Mahayogi (New Earth),\/wiki\/Mahayogi_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,3,"1993, October",1993
189287,Mainframe (New Earth),\/wiki\/Mainframe_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,"1991, April",1991
189296,Maniak (New Earth),\/wiki\/Maniak_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1981, September",1981
189300,Marauder Clone (New Earth),\/wiki\/Marauder_Clone_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1982, November",1982
189302,Marionette (New Earth),\/wiki\/Marionette_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,"1982, January",1982
189329,Mayfly (New Earth),\/wiki\/Mayfly_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,5,"1993, September",1993
189331,Zvvireel (New Earth),\/wiki\/Zvvireel_(New_Earth),,Good Characters,,,Male Characters,,Deceased Characters,1,"2010, December",2010
189517,Caitiff (New Earth),\/wiki\/Caitiff_(New_Earth),Public Identity,Neutral Characters,White Eyes,Brown Hair,Male Characters,,Deceased Characters,2,"1986, March",1986
189589,Dennis Ennis (New Earth),\/wiki\/Dennis_Ennis_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,5,"2010, December",2010
189593,Jarvis Poker (New Earth),\/wiki\/Jarvis_Poker_(New_Earth),Public Identity,Bad Characters,,Purple Hair,Male Characters,,Deceased Characters,3,"2010, December",2010
189975,Carter Nichols (New Earth),\/wiki\/Carter_Nichols_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,2,,
190194,Ariana Dzerchenko (New Earth),\/wiki\/Ariana_Dzerchenko_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,41,"1992, December",1992
190357,Jerzy Reganiewicz (New Earth),\/wiki\/Jerzy_Reganiewicz_(New_Earth),Secret Identity,Good Characters,,Red Hair,Male Characters,,Deceased Characters,4,"1976, September",1976
190403,Megafire (New Earth),\/wiki\/Megafire_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,2,"1994, April",1994
190404,Mekros (New Earth),\/wiki\/Mekros_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,2,"1993, November",1993
190406,Meltdown II (New Earth),\/wiki\/Meltdown_II_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,"1994, February",1994
190411,Metalhead (New Earth),\/wiki\/Metalhead_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,"1992, November",1992
190412,Metalliferro (New Earth),\/wiki\/Metalliferro_(New_Earth),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,"1983, November",1983
190413,Metamorpheus (New Earth),\/wiki\/Metamorpheus_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,5,"1992, April",1992
190591,Olivia Reynolds II (New Earth),\/wiki\/Olivia_Reynolds_II_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,1,"2010, November",2010
190713,Mind Games (New Earth),\/wiki\/Mind_Games_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,4,"1988, July",1988
190716,Mind's Eye (New Earth),\/wiki\/Mind%27s_Eye_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,,"1997, January",1997
190760,Mohammed Ibn Bornu (New Earth),\/wiki\/Mohammed_Ibn_Bornu_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,"1994, April",1994
190782,Mole (New Earth),\/wiki\/Mole_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,3,"1982, August",1982
190815,Morella (New Earth),\/wiki\/Morella_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,,"1997, August",1997
190820,Porter Vito (New Earth),\/wiki\/Porter_Vito_(New_Earth),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,7,"2002, June",2002
190829,Mountain Man (New Earth),\/wiki\/Mountain_Man_(New_Earth),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,"1995, February",1995
190830,Mourn (New Earth),\/wiki\/Mourn_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,1,"1995, November",1995
191012,Alexander Petrov (New Earth),\/wiki\/Alexander_Petrov_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,3,"2003, November",2003
191013,Mister Esper (Earth-One),\/wiki\/Mister_Esper_(Earth-One),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,8,"1966, June",1966
