Tareva (Earth-616),Blue Eyes
Morwen (Earth-616),Blue Eyes
Frisco Pike (Earth-616),Blue Eyes
Julius Rassitano (Earth-616),Blue Eyes
Theodore Roberts (Earth-616),Blue Eyes
David Griffith (Earth-616),Blue Eyes
Rachel van Helsing (Earth-616),Blue Eyes
Aquaria Neptunia (Earth-616),Blue Eyes
Julian Keller (Earth-616),Blue Eyes
Gwendolyne Stacy (Clone) (Earth-616),Blue Eyes
Daniel Rand (H'ylthri) (Earth-616),Blue Eyes
Amanda Chaney (Earth-616),Blue Eyes
Reginald Mantz (Earth-616),Blue Eyes
Splice (Mercenary) (Earth-616),Blue Eyes
Father Lantom (Earth-616),Blue Eyes
Celeste Cuckoo (Earth-616),Blue Eyes
Mary Mitchell (Earth-616),Blue Eyes
Prince Rey (Earth-616),Blue Eyes
Zhered-Na (Earth-616),Blue Eyes
Indra (Deity) (Earth-616),Blue Eyes
Robert Ralston (Earth-616),Blue Eyes
Horde (Earth-616),Blue Eyes
Jean-Pierre Beaubier (Earth-616),Blue Eyes
Njord (Earth-616),Blue Eyes
Laralei,Blue Eyes
Robert Diamond (Earth-616),Blue Eyes
Jack Dio (Earth-616),Blue Eyes
Irina Clayton (Earth-616),Blue Eyes
Adamantine (Earth-616),Blue Eyes
Comte de Nuit (Earth-616),Blue Eyes
Lissa Russell (Earth-616),Blue Eyes
Skye (Earth-616),Blue Eyes
Ian McNee (Earth-616),Blue Eyes
Hrinmeer (Earth-616),Blue Eyes
Joseph Smith (Earth-616),Blue Eyes
Patricia Robertson (Earth-616),Blue Eyes
Thulsa Doom (Earth-616),Blue Eyes
Albert Destine (Earth-616),Blue Eyes
Sarah Stacy (Earth-616),Blue Eyes
Daniel Kingsley (Earth-616),Blue Eyes
Esme Cuckoo (Earth-616),Blue Eyes
Norman Harold Osborn (Earth-616),Blue Eyes
Dolly Donohue (Earth-616),Blue Eyes
Kevin Marlow (Earth-616),Blue Eyes
Benazir Kaur (Earth-616),Blue Eyes
Bob Jones IV (Earth-616),Blue Eyes
Jonathan Juniper (Earth-616),Blue Eyes
Ryan Laporto (Earth-616),Blue Eyes
Deborah & Donald Ritter (Earth-616),Blue Eyes
Sygnet (Earth-616),Blue Eyes
Heller Zemo (Earth-616),Blue Eyes
Hademar Zemo (Earth-616),Blue Eyes
Helen (Earth-616),Blue Eyes
Dafydd ap Iowerth (Earth-616),Blue Eyes
Jackson Norriss (Earth-616),Blue Eyes
Rhode (Earth-616),Blue Eyes
Ereshkigal (Goddess) (Earth-616),Blue Eyes
Wallace Jackson (Earth-616),Blue Eyes
Nanna (Asgardian) (Earth-616),Blue Eyes
George W. Bush (Earth-616),Blue Eyes
Hilda Zemo (Earth-616),Blue Eyes
Hilliard Zemo (Earth-616),Blue Eyes
Ashake (Egyptian) (Earth-616),Blue Eyes
Tuk (Earth-616),Blue Eyes
Niamh Chinn Oir (Earth-616),Blue Eyes
Seth (Atlantean) (Earth-616),Blue Eyes
Michael van Patrick (Earth-616),Blue Eyes
Akihiro (Earth-616),Blue Eyes
Craig Hollis (Earth-616),Blue Eyes
Melissa Greville (Earth-616),Blue Eyes
Laura Russell (Earth-616),Blue Eyes
Victor Frankenstein (Earth-616),Blue Eyes
Wernher von Blitzschlag (Earth-616),Blue Eyes
Abigail Boylen (Earth-616),Blue Eyes
Herman Zemo (Earth-616),Blue Eyes
Hobart Zemo (Earth-616),Blue Eyes
Herbert Zemo (Earth-616),Blue Eyes
Helmuth Zemo (Earth-616),Blue Eyes
Alfredo Morelli (Earth-616),Blue Eyes
Mari (Earth-616),Blue Eyes
Clifton Graves (Earth-616),Blue Eyes
Chip Martin (Earth-616),Blue Eyes
Daniel Madrox (Earth-616),Blue Eyes
Joan Madrox (Earth-616),Blue Eyes
Lawrence Zaxton (Earth-616),Blue Eyes
Malcolm Colcord (Earth-616),Blue Eyes
Cameron Palmer (Earth-616),Blue Eyes
Sophie Cuckoo (Earth-616),Blue Eyes
Irma Cuckoo (Earth-616),Blue Eyes
Phoebe Cuckoo (Earth-616),Blue Eyes
Billy Buckskin (Earth-616),Blue Eyes
Roy Chambers (Earth-616),Blue Eyes
Spencer Keen (Earth-616),Blue Eyes
Eros (Olympian) (Earth-616),Blue Eyes
Arthur Pendragon (Earth-616),Blue Eyes
Abner Little (Earth-616),Blue Eyes
Anna Kapplebaum (Earth-616),Blue Eyes
Phoebe Marrs (Earth-616),Blue Eyes
Max Hammer (Earth-616),Blue Eyes
Gloria Angel (Earth-616),Blue Eyes
Angel of Vengeance (Earth-616),Blue Eyes
Elizabeth Tyne (Earth-616),Blue Eyes
Dominic Tyrone (Earth-616),Blue Eyes
Laura Broadbahr (Earth-616),Blue Eyes
Elias Schleigal (Earth-616),Blue Eyes
Arch-E-5912 (Earth-616),Blue Eyes
"Wolverine (James \""Logan\"" Howlett)",Blue Eyes
Charles Xavier (Earth-616),Blue Eyes
Benjamin Tibbets (Earth-616),Blue Eyes
Kathryn Cushing (Earth-616),Blue Eyes
Myra Haddock (Earth-616),Blue Eyes
Purple Hayes (Earth-616),Blue Eyes
Andrew Prentiss (Earth-616),Blue Eyes
Oliver Osnick (Earth-616),Blue Eyes
Ra-Venn (Earth-616),Blue Eyes
Ko-rel (Earth-616),Blue Eyes
Elric Freedom (Heroes Reborn) (Earth-616),Blue Eyes
Blaine Colt (Earth-616),Blue Eyes
Provost (Earth-616),Blue Eyes
Sanction (Aaron) (Earth-616),Blue Eyes
Danny Granville (Earth-616),Blue Eyes
Cassandra Lang (Earth-616),Blue Eyes
Kevin Masterson (Earth-616),Blue Eyes
Franklin Richards (Earth-616),Blue Eyes
Rebecca Ryan (Earth-616),Blue Eyes
Galen-Kor (Earth-616),Blue Eyes
Seraph (Earth-616),Blue Eyes
Matt Slade III (Earth-616),Blue Eyes
Katherine Reynolds (Earth-616),Blue Eyes
Judith Klemmer (Earth-616),Blue Eyes
Sha-Har-A-Zath (Earth-616),Blue Eyes
Azura (Earth-616),Blue Eyes
Meredith McCall (Earth-616),Blue Eyes
Dovina (Earth-616),Blue Eyes
Maria Russoff (Earth-616),Blue Eyes
Marcus Coriander (Earth-616),Blue Eyes
Gabriel Vargas (Earth-616),Blue Eyes
Petunia Grimm (Earth-616),Blue Eyes
Richard Jones (Phantom Reporter) (Earth-616),Blue Eyes
Daniel Rose (Earth-616),Blue Eyes
Blodwen Reese (Earth-616),Blue Eyes
Robin Chapel (Earth-616),Blue Eyes
Desinna (Earth-616),Blue Eyes
Maria Cortez (Earth-616),Blue Eyes
Spacker Dave (Earth-616),Blue Eyes
Russian (Earth-616),Blue Eyes
Mike Farrell (Earth-616),Blue Eyes
Bella Donna Boudreaux (Earth-616),Blue Eyes
Maximus (Earth-616),Blue Eyes
Fiona Rivera (Earth-616),Blue Eyes
Werner von Strucker (Earth-616),Blue Eyes
Helmut Zemo (Heroes Reborn) (Earth-616),Blue Eyes
Nicole (Robot) (Earth-616),Blue Eyes
Wendell Rand (Earth-616),Blue Eyes
Ormond Wychwood (Earth-616),Blue Eyes
Turmoil (Avatars) (Earth-616),Blue Eyes
Cindy Knutz (Earth-616),Blue Eyes
Jack White (Earth-616),Blue Eyes
Adam Clayton (Earth-616),Blue Eyes
Leonard Gade (Earth-616),Blue Eyes
Neal Saroyan (Earth-616),Blue Eyes
Selma Blotte (Earth-616),Blue Eyes
Delphi (Pantheon) (Earth-616),Blue Eyes
Namor McKenzie (N2) (Earth-616),Blue Eyes
David Stack (Earth-616),Blue Eyes
Andromeda (Pantheon) (Earth-616),Blue Eyes
Jason (Pantheon) (Earth-616),Blue Eyes
Dina (Earth-616),Blue Eyes
Anne-Marie Baker (Earth-616),Blue Eyes
Heinz Kruger (Earth-616),Blue Eyes
Oubliette Midas (Earth-616),Blue Eyes
Cosmic Man (Midas) (Earth-616),Blue Eyes
Venus (Siren) (Earth-616),Blue Eyes
Christina Carr (Earth-616),Blue Eyes
Ultima Wordman (Earth-616),Blue Eyes
Tim Holloway (Earth-616),Blue Eyes
Book (Annika) (Earth-616),Blue Eyes
Phaedra (Earth-616),Blue Eyes
Elsbeth Kleinenshvitz (Earth-616),Blue Eyes
Dan Kane (Earth-616),Blue Eyes
John King (Earth-616),Blue Eyes
Ankhi Gottberg (Earth-616),Blue Eyes
Millicent Collins (Earth-616),Blue Eyes
Cylla (Deity) (Earth-616),Blue Eyes
Dorma (Heroes Reborn) (Earth-616),Blue Eyes
Thomas Zebulon Guthrie (Earth-616),Blue Eyes
Ariel Tremmore (Earth-616),Blue Eyes
Eric Gitter (Earth-616),Blue Eyes
Lucinda Guthrie (Earth-616),Blue Eyes
Tapping Tommy (Earth-616),Blue Eyes
Kelda (Earth-616),Blue Eyes
Liam Connaughton (Earth-616),Blue Eyes
Paul Vance (Earth-616),Blue Eyes
Sasha Martin (Earth-616),Blue Eyes
Holden Holliway (Earth-616),Blue Eyes
Paul (Cat's Eye) (Earth-616),Blue Eyes
Darklore (Earth-616),Blue Eyes
Lawrence McKenzie (Earth-616),Blue Eyes
Cody Robbins (Earth-616),Blue Eyes
Vette (Earth-616),Blue Eyes
Klara Prast (Earth-616),Blue Eyes
Santa Claus (Earth-616),Blue Eyes
Carlie Cooper (Earth-616),Blue Eyes
Conner O'Reilly (Heroes Reborn) (Earth-616),Blue Eyes
"John Howlett, Jr. (Earth-616)",Blue Eyes
Khn'nr (Earth-616),Blue Eyes
Abel Stack (Earth-616),Blue Eyes
Amber D\u2019Alexis (Earth-616),Blue Eyes
Jack Fury (Earth-616),Blue Eyes
99 (Earth-616),Blue Eyes
Iann-23 (Earth-616),Blue Eyes
Marius Boudreaux (Earth-616),Blue Eyes
Walter (X-Men Students) (Earth-616),Blue Eyes
Frida Rivera (Earth-616),Blue Eyes
Carlo Brewster (Earth-616),Blue Eyes
Miriam Birchwood (Earth-616),Blue Eyes
Cole Cooper (Earth-616),Blue Eyes
Bor Burison (Earth-616),Blue Eyes
Ken Floyd (Earth-616),Blue Eyes
Antonio (Earth-616),Blue Eyes
Thelius (Blue Marvel) (Earth-616),Blue Eyes
Dennis Kellard (Earth-616),Blue Eyes
Fisher Todd (Earth-616),Blue Eyes
Christian Frost (Earth-616),Blue Eyes
Hazel Frost (Earth-616),Blue Eyes
Winston Frost (Earth-616),Blue Eyes
Emery Schaub (Earth-616),Blue Eyes
Robert Carr (Earth-616),Blue Eyes
Screwball (Earth-616),Blue Eyes
Daniel Damian (Earth-616),Blue Eyes
Erica Fortune (Earth-616),Blue Eyes
Simon Strange (Earth-616),Blue Eyes
Hywell Griffin (Earth-616),Blue Eyes
Katherine Fraser (Earth-616),Blue Eyes
Lee Guardineer (Earth-616),Blue Eyes
Elizabeth Guthrie (Earth-616),Blue Eyes
"Winthrop Roan, Jr. (Earth-616)",Blue Eyes
Luke Merriweather (Earth-616),Blue Eyes
Jonathan Bryant (Human) (Earth-616),Blue Eyes
Carina Walters (Earth-616),Blue Eyes
Autonomously Decisive Automated Mechanism (Earth-616),Blue Eyes
Henry McCoy (X-Beast) (Earth-616),Blue Eyes
Brendan Rathcoole (Earth-616),Blue Eyes
Harry Osgood (Earth-616),Blue Eyes
Starktech 9 (Earth-616),Blue Eyes
John Aman (Earth-616),Blue Eyes
Simon Trask (Earth-616),Blue Eyes
Michael van Patrick (Michael) (Earth-616),Blue Eyes
Michael van Patrick (Patrick) (Earth-616),Blue Eyes
Andrea von Strucker (Clone) (Earth-616),Blue Eyes
Bella Blaire (Earth-616),Blue Eyes
Barbara Denton (Earth-616),Blue Eyes
Vincent Crane (Earth-616),Blue Eyes
Timothy Mulrooney (Earth-616),Blue Eyes
Roscoe Simons (Earth-616),Blue Eyes
Desmond Marrs (Earth-616),Blue Eyes
Dude Jensen (Earth-616),Blue Eyes
Grimm the Sorcerer (Earth-616),Blue Eyes
Michael van Patrick (Clone) (Earth-616),Blue Eyes
Orlando Furio (Earth-616),Blue Eyes
Roberta (Earth-616),Blue Eyes
Furi Wamu (Earth-616),Blue Eyes
Cyanide Jane (Earth-616),Blue Eyes
Gladstone Hawkins (Earth-616),Blue Eyes
Billy Turner (Earth-616),Blue Eyes
Edward Ferbel (Earth-616),Blue Eyes
Biff Rifkin (Earth-616),Blue Eyes
Sadie Frickett (Earth-616),Blue Eyes
Ayla Ranefer (Earth-616),Blue Eyes
Leslie Dean (Earth-616),Blue Eyes
Artume (Earth-616),Blue Eyes
Atlas (Titan) (Earth-616),Blue Eyes
Kimberly Dee (Earth-616),Blue Eyes
Rob Fortune (Earth-616),Blue Eyes
Erich Eisenhardt (Earth-616),Blue Eyes
Ruth Eisenhardt (Earth-616),Blue Eyes
Edie Eisenhardt (Earth-616),Blue Eyes
Qubit (Earth-616),Blue Eyes
Red Guardian (Anton) (Earth-616),Blue Eyes
Zarin (Eternal) (Earth-616),Blue Eyes
Nick White (Earth-616),Blue Eyes
Donald Blake (Earth-616),Blue Eyes
Ramrod (Cyborg) (Earth-616),Blue Eyes
Pn'zo (Earth-616),Blue Eyes
Arthur Bigelow (Earth-616),Blue Eyes
Robert McCoy (Earth-616),Blue Eyes
Reynard Slinker (Earth-616),Blue Eyes
Barbara Bannister (Earth-616),Blue Eyes
Ricky Calusky (Earth-616),Blue Eyes
Sebastian Druid (Earth-616),Blue Eyes
Buri (Asgardian) (Earth-616),Blue Eyes
David Rand (Earth-616),Blue Eyes
Leslie Lenrow (Earth-616),Blue Eyes
Varen David (Earth-616),Blue Eyes
Jim Gardley (Earth-616),Blue Eyes
Allan Lewis (Earth-616),Blue Eyes
Urd (Earth-616),Blue Eyes
Krista (Earth-616),Blue Eyes
Zara of the Jungle (Earth-616),Blue Eyes
Humberto Lopez (Earth-616),Blue Eyes
Zadkiel (Earth-616),Blue Eyes
Nikolai Rasputin (Earth-616),Blue Eyes
Alexandra Rasputina (Earth-616),Blue Eyes
Lance Temple (Texas Kid) (Earth-616),Blue Eyes
Dmitri Ivankov (Earth-616),Blue Eyes
Bugman (Earth-616),Blue Eyes
Hanna Levy (Earth-616),Blue Eyes
Kathleen Dare (Earth-616),Blue Eyes
Armorer (Earth-616),Blue Eyes
Crystar (Earth-616),Blue Eyes
Azaziah (Earth-616),Blue Eyes
Garko (Earth-616),Blue Eyes
Dragorr (Earth-616),Blue Eyes
Thorn Trask (Earth-616),Blue Eyes
Avery Connor (Earth-616),Blue Eyes
Ethan Warren (Earth-616),Blue Eyes
Leon Nunez (Earth-616),Blue Eyes
Veronica Benning (Earth-616),Blue Eyes
David Pike (Earth-616),Blue Eyes
Sadie Sinclair (Earth-616),Blue Eyes
Emma Malone (Earth-616),Blue Eyes
Corrine Walton (Earth-616),Blue Eyes
Automaton (Earth-616),Blue Eyes
Tanuta Umbotha (Earth-616),Blue Eyes
Nathan Tyler (Earth-616),Blue Eyes
Alfonso Lopez (Earth-616),Blue Eyes
Mariano Lopez (Earth-616),Blue Eyes
Ralph Brickman (Earth-616),Blue Eyes
Michael van Patrick (Van) (Earth-616),Blue Eyes
Amity Hunter (Earth-616),Blue Eyes
Sadae Tsumura (Earth-616),Blue Eyes
Molek (Earth-616),Blue Eyes
Yoshio Kannabe (Earth-616),Blue Eyes
Caretaker (Sara) (Earth-616),Blue Eyes
Christopher Colchiss (Earth-616),Blue Eyes
James Madrox (Cortex) (Earth-616),Blue Eyes
Myla (Pangorian) (Earth-616),Blue Eyes
Sparky the Lightning Kid (Earth-616),Blue Eyes
Price (Worldengine) (Earth-616),Blue Eyes
Anne Garthwaite (Earth-616),Blue Eyes
Martin Simon Burns (Earth-616),Blue Eyes
Shep Gunderson (Earth-616),Blue Eyes
Martin Oksner Burns (Earth-616),Blue Eyes
Number Nine (Earth-616),Blue Eyes
Betty Swanson (Earth-616),Blue Eyes
Woodrow Truesmith (Earth-616),Blue Eyes
Marian (Earth-616),Blue Eyes
Hunter Stein (Earth-616),Blue Eyes
Kingmaker (Earth-616),Blue Eyes
Justin Pierce (Earth-616),Blue Eyes
Fenn-Ra (Earth-616),Blue Eyes
Deuce (Earth-616),Blue Eyes
Vladimir Rasputin (Earth-616),Blue Eyes
Zodiac (Dark Reign) (Earth-616),Blue Eyes
Jaine Cutter (Earth-616),Blue Eyes
Brett Sabre (Earth-616),Blue Eyes
Mrs. Costanza (Earth-616),Blue Eyes
Jane Smythe (Earth-616),Blue Eyes
Phisherman (Earth-616),Blue Eyes
Jenna Cole (Earth-616),Blue Eyes
Amanda Fallows (Earth-616),Blue Eyes
Hem-Netjer (Earth-616),Blue Eyes
Sharon Ginsberg (Earth-616),Blue Eyes
Michael Dorie (Earth-616),Blue Eyes
Stalker (Mutant) (Earth-616),Blue Eyes
John (Mutant) (Earth-616),Blue Eyes
Bouncing Betty (Earth-616),Blue Eyes
Milo Gunderson (Earth-616),Blue Eyes
Jimmy Everett (Earth-616),Blue Eyes
Benjamin Ruff (Earth-616),Blue Eyes
Robert Foster (Earth-616),Blue Eyes
Lynne Harris (Earth-616),Blue Eyes
Vincent Pettine (Earth-616),Blue Eyes
Milo Smutts (Earth-616),Blue Eyes
Barnabus Mullen (Earth-616),Blue Eyes
Robert Strong (Earth-616),Blue Eyes
Terry Vance (Earth-616),Blue Eyes
Lenore Wilkinson (Earth-616),Blue Eyes
Norah Winters (Earth-616),Blue Eyes
William Clinton (Earth-616),Blue Eyes
Tyler Meagher (Earth-616),Blue Eyes
Banara (Earth-616),Blue Eyes
Morel (Earth-616),Blue Eyes
Ruthar (Earth-616),Blue Eyes
Zoga (Earth-616),Blue Eyes
Dara (Earth-616),Blue Eyes
Govan (Earth-616),Blue Eyes
Timoran (Earth-616),Blue Eyes
Pro-Rata (Earth-616),Blue Eyes
Richard Palance (Earth-616),Blue Eyes
Orrek (Earth-616),Blue Eyes
Stegor (Earth-616),Blue Eyes
Tanas (Earth-616),Blue Eyes
Elanna (Earth-616),Blue Eyes
Pusher Man (Earth-616),Blue Eyes
Zapal (Earth-616),Blue Eyes
Tornaga (Earth-616),Blue Eyes
Ronga (Earth-616),Blue Eyes
Rennar (Earth-616),Blue Eyes
Mako (Atlantean) (Earth-616),Blue Eyes
Krakos (Earth-616),Blue Eyes
Zarina (Earth-616),Blue Eyes
Todd Fields (Earth-616),Blue Eyes
Dorma (Clones) (Earth-616),Blue Eyes
Kyral (Earth-616),Blue Eyes
Delta Nine (Earth-616),Blue Eyes
Thallo (Earth-616),Blue Eyes
Kalen (Earth-616),Blue Eyes
William Wagner (Earth-616),Blue Eyes
Margaret Murdock (Earth-616),Blue Eyes
Master Man (Heroes Reborn) (Earth-616),Blue Eyes
"Nicholas Fury (LMD, Heroes Reborn) (Earth-616)",Blue Eyes
Hepzibah (War Skrull) (Earth-616),Blue Eyes
Angeline Kutter (Earth-616),Blue Eyes
Konrad Zaxon (Earth-616),Blue Eyes
Sophie Lund (Earth-616),Blue Eyes
Ernest Popchik (Earth-616),Blue Eyes
Baxter Bigelow (Earth-616),Blue Eyes
Nicholas Bromwell (Earth-616),Blue Eyes
Caryn Earle (Earth-616),Blue Eyes
Saint (Earth-616),Blue Eyes
Gayle Cord-Becker (Earth-616),Blue Eyes
Karl (Earth-616),Blue Eyes
Emmy Doolin (Earth-616),Blue Eyes
Eris (Earth-616),Blue Eyes
Ace (G.R.A.M.P.A) (Earth-616),Blue Eyes
Marlene McKenna (Earth-616),Blue Eyes
Reena Stancioff (Earth-616),Blue Eyes
Marion Sofen (Earth-616),Blue Eyes
Aleksandra Nikolaevna (Earth-616),Blue Eyes
Irma Kruhl (Earth-616),Blue Eyes
Yuri Brevlov (Earth-616),Blue Eyes
Unit (Earth-616),Blue Eyes
Mike Nero (Earth-616),Blue Eyes
Jeanne Foucault (Earth-616),Blue Eyes
Ilaney Brukner (Earth-616),Blue Eyes
Emrys Killebrew (Earth-616),Blue Eyes
Grace & Mary Mercy (Earth-616),Blue Eyes
Nelson Frank (Earth-616),Blue Eyes
Harrison Stavrou (Earth-616),Blue Eyes
Bluestreak (Telepath) (Earth-616),Blue Eyes
Ashake (Mero\u00eb) (Earth-616),Blue Eyes
Ayesha of Balobedu (Earth-616),Blue Eyes
Alex Wildman (Earth-616),Blue Eyes
Wrogg (Earth-616),Blue Eyes
Leonardo da Vinci (Earth-616),Blue Eyes
Tiberius Stone (Earth-616),Blue Eyes
Sigmund Fell (Earth-616),Blue Eyes
Elizabeth Nixon (Earth-616),Blue Eyes
Doug Johnson III (Earth-616),Blue Eyes
Chetfield Murray (Earth-616),Blue Eyes
Gail Collins (Earth-616),Blue Eyes
Zachary Moonhunter (Earth-616),Blue Eyes
Senator Dickerson (Earth-616),Blue Eyes
Freak (Vagrant) (Earth-616),Blue Eyes
Misty Collins (Earth-616),Blue Eyes
London (WCA) (Earth-616),Blue Eyes
One-Eyed Jacquie (Earth-616),Blue Eyes
Michel de Nostredame (Earth-616),Blue Eyes
Adrian Defoe (Earth-616),Blue Eyes
Ben Huth (Earth-616),Blue Eyes
Benjamin Russell (Earth-616),Blue Eyes
Zebediah Stane (Earth-616),Blue Eyes
Mr. Payback (Earth-616),Blue Eyes
Spymaster (Original) (Earth-616),Blue Eyes
Glitch (Earth-616),Blue Eyes
Umbra (Earth-616),Blue Eyes
Charles Grey (Earth-616),Blue Eyes
Phineous Umbridge (Earth-616),Blue Eyes
Khufor (Earth-616),Blue Eyes
Laurie Tromette (Earth-616),Blue Eyes
Luz (Earth-616),Blue Eyes
Leon Matheson (Earth-616),Blue Eyes
Isaac Newton (Earth-616),Blue Eyes
Leonid (Earth-616),Blue Eyes
Mrs. Altman (Anelle's Nursemaid) (Earth-616),Blue Eyes
Orb (Zadkiel agent) (Earth-616),Blue Eyes
Phillip Hayes (Earth-616),Blue Eyes
William Maximoff (Earth-616),Blue Eyes
Thomas Maximoff (Earth-616),Blue Eyes
Argon (Microverse) (Earth-616),Blue Eyes
Argyle Fist (Earth-616),Blue Eyes
Detlef Metzger (Earth-616),Blue Eyes
Cary Armstrong (Earth-616),Blue Eyes
Lupinar (Earth-616),Blue Eyes
Idie Okonkwo (Earth-616),Blue Eyes
Aryan (Earth-616),Blue Eyes
Sid Franken (Earth-616),Blue Eyes
Atha Williams (Earth-616),Blue Eyes
Michael (Children of Heaven) (Earth-616),Blue Eyes
Atra (Earth-616),Blue Eyes
Theron Atlanta (Earth-616),Blue Eyes
Viktor Uvarov (Earth-616),Blue Eyes
Scab (Tim) (Earth-616),Blue Eyes
Noelle Blanc (Earth-616),Blue Eyes
Patrick Rourke (Earth-616),Blue Eyes
Simon Krieger (Earth-616),Blue Eyes
Aven (Earth-616),Blue Eyes
Paula Harris (Earth-616),Blue Eyes
William Keller (Earth-616),Blue Eyes
Elizabeth Keller (Earth-616),Blue Eyes
Redshirt (Earth-616),Blue Eyes
Mayzen (Earth-616),Blue Eyes
Elphane (Earth-616),Blue Eyes
Melissa Maro (Earth-616),Blue Eyes
Ella (Earth-616),Blue Eyes
Max Lohmer (Earth-616),Blue Eyes
Michael Pressman (Earth-616),Blue Eyes
Cole Chase (Earth-616),Blue Eyes
Trista (Earth-616),Blue Eyes
Bob (Inferno Baby) (Earth-616),Blue Eyes
Carol Rayne (Earth-616),Blue Eyes
Etienne Marceaux (Earth-616),Blue Eyes
Jacques LeBeau (Earth-616),Blue Eyes
Hans Knoblach (Earth-616),Blue Eyes
Andrew Benedict (Earth-616),Blue Eyes
Bonita (Earth-616),Blue Eyes
Gina Anderson (Earth-616),Blue Eyes
Katherine Blaire (Earth-616),Blue Eyes
Timothy (Inferno Baby) (Earth-616),Blue Eyes
Mary Drake (Earth-616),Blue Eyes
Bav-Tek (Earth-616),Blue Eyes
Winsor (Earth-616),Blue Eyes
Beatrice Conners (Earth-616),Blue Eyes
Cinder Fontatine (Earth-616),Blue Eyes
Vise (Earth-616),Blue Eyes
Beefcake (LMD) (Earth-616),Blue Eyes
Steven Rogers (Dr Bong Clone) (Earth-616),Blue Eyes
Alice Terrel (Earth-616),Blue Eyes
Darlene (Earth-616),Blue Eyes
B'Gon (Earth-616),Blue Eyes
Bella Fishbach (Earth-616),Blue Eyes
Don (Lobster) (Earth-616),Blue Eyes
The Eyeball (Earth-616),Blue Eyes
Joanna Blanding (Earth-616),Blue Eyes
Helen Gable (Earth-616),Blue Eyes
June Covington (Earth-616),Blue Eyes
Jennifer Monroe (Earth-616),Blue Eyes
Malcolm Monroe (Earth-616),Blue Eyes
Red Webo (Earth-616),Blue Eyes
Peter Brand (Earth-616),Blue Eyes
Angela (Dinu) (Earth-616),Blue Eyes
Larisa Mishchenko (Earth-616),Blue Eyes
Aaron Thorne (Earth-616),Blue Eyes
Deborah Green (Earth-616),Blue Eyes
Diane Carson (Earth-616),Blue Eyes
Coulmier (Earth-616),Blue Eyes
Marie Danvers (Earth-616),Blue Eyes
Steven Danvers (Earth-616),Blue Eyes
"Joseph Danvers, Jr. (Earth-616)",Blue Eyes
Rae LaCoste (Earth-616),Blue Eyes
Ernst Sablinova (Earth-616),Blue Eyes
Max Modell (Earth-616),Blue Eyes
Gadriel (Grigori) (Earth-616),Blue Eyes
Hunter (Pride) (Earth-616),Blue Eyes
Reginald Fortean (Earth-616),Blue Eyes
Penny Newsom (Earth-616),Blue Eyes
Andras Tryp (Earth-616),Blue Eyes
Smicky (Earth-616),Blue Eyes
Rachel Sweet (Earth-616),Blue Eyes
Victoria Creed (Earth-616),Blue Eyes
Balin (Earth-616),Blue Eyes
Maguire (Earth-616),Blue Eyes
Ray-na (Earth-616),Blue Eyes
Rand (Earth-616),Blue Eyes
Val (Earth-616),Blue Eyes
Tanaka (Sensei) (Earth-616),Blue Eyes
Vanium (Earth-616),Blue Eyes
Yuri's stepmother (Earth-616),Blue Eyes
Grim Guardian (Earth-616),Blue Eyes
Lara Wilkinson (Earth-616),Blue Eyes
Dennis Piper (Earth-616),Blue Eyes
Walter Barrett (Earth-616),Blue Eyes
Dale Rice (Earth-616),Blue Eyes
Roger Stephenson (Earth-616),Blue Eyes
Jill Harper (Earth-616),Blue Eyes
Mr. Borkowski (Earth-616),Blue Eyes
Mrs. Borkowski (Earth-616),Blue Eyes
James Jankovicz (Earth-616),Blue Eyes
Claire Hudson (Earth-616),Blue Eyes
Abomination (Morlock) (Earth-616),Blue Eyes
Samuel Ryan (Earth-616),Blue Eyes
Hana (Earth-616),Blue Eyes
Aladi Ko Eke (Earth-616),Blue Eyes
Oola Udonta (Earth-616),Blue Eyes
Nanci Koric (Earth-616),Blue Eyes
Mr. Rosenthal (Earth-616),Blue Eyes
Jack Vaughn (Earth-616),Blue Eyes
Mr. Miller (Earth-616),Blue Eyes
Jacob Feinman (Earth-616),Blue Eyes
Georgios Panayiotou (Earth-616),Blue Eyes
Tod Kaufman (Earth-616),Blue Eyes
Za'ken (Earth-616),Blue Eyes
Jat Vor-Thrul (Earth-616),Blue Eyes
Miri (Earth-616),Blue Eyes
Zephra (Hyborian) (Earth-616),Blue Eyes
Anne Benson (Earth-616),Blue Eyes
Ultimate Nullifier (Teen Brigade) (Earth-616),Blue Eyes
Maximilian Frankenstein (Earth-616),Blue Eyes
Bill Gordon (Silver Age) (Earth-616),Blue Eyes
Burlos (Earth-616),Blue Eyes
Moina (Earth-616),Blue Eyes
Andamo (Earth-616),Blue Eyes
Jamal (Earth-616),Blue Eyes
Wilhelmina Kensington (Earth-616),Blue Eyes
Anneka (Earth-616),Blue Eyes
Solaise (Earth-616),Blue Eyes
Vessila (Earth-616),Blue Eyes
Sabo (Earth-616),Blue Eyes
Helliana (Earth-616),Blue Eyes
Colonel St. Lawrence (Earth-616),Blue Eyes
Jenna Carlisle (Earth-616),Blue Eyes
Vittorio Silvani (Earth-616),Blue Eyes
Kathryn (Earth-616),Blue Eyes
Nicola Bradley (Earth-616),Blue Eyes
Catherine Price (Earth-616),Blue Eyes
Lucas Evans (Earth-616),Blue Eyes
