page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
316124,Lippy Louie (Earth-616),\/Lippy_Louie_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,6,Oct-69,1969
316210,Blitzkrieg (Nazi) (Earth-616),\/Blitzkrieg_(Nazi)_(Earth-616),Secret Identity,Bad Characters,White Eyes,White Hair,Male Characters,,Deceased Characters,3,Sep-91,1991
316300,Bill (A.I.M. Agent) (Earth-616),\/Bill_(A.I.M._Agent)_(Earth-616),Secret Identity,Neutral Characters,White Eyes,,Male Characters,,Living Characters,10,10-Jan,2010
316305,Endrik (Earth-616),\/Endrik_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,4,9-Nov,2009
316344,Ol-Sahm (Earth-616),\/Ol-Sahm_(Earth-616),Public Identity,Good Characters,Brown Eyes,No Hair,Male Characters,,Deceased Characters,16,8-Aug,2008
316403,Omaka (Earth-616),\/Omaka_(Earth-616),Public Identity,,Yellow Eyes,Red Hair,Female Characters,,Deceased Characters,14,8-Sep,2008
316405,Yenrag (Earth-616),\/Yenrag_(Earth-616),,,,,Male Characters,,Living Characters,4,8-Sep,2008
316410,Skee (Earth-616),\/Skee_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,,Male Characters,,Living Characters,2,8-Oct,2008
316430,Hiro-Amin (Earth-616),\/Hiro-Amin_(Earth-616),No Dual Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,4,8-Aug,2008
316459,Koaam (Earth-616),\/Koaam_(Earth-616),Public Identity,Good Characters,Yellow Eyes,Bald,Male Characters,,Deceased Characters,2,8-Aug,2008
316461,Kram (Earth-616),\/Kram_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,8,8-Sep,2008
316715,Diemoas (Earth-616),\/Diemoas_(Earth-616),Public Identity,,,Bald,Male Characters,,Living Characters,1,9-Oct,2009
316723,Barroas (Earth-616),\/Barroas_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,4,9-Oct,2009
317445,Melita Garner (Earth-616),\/Melita_Garner_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,35,9-Jun,2009
317453,Bentley Newton (Earth-616),\/Bentley_Newton_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,10,9-Dec,2009
317538,Bakuto (The Hand) (Earth-616),\/Bakuto_(The_Hand)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,3,10-Apr,2010
317541,Takashi (The Hand) (Earth-616),\/Takashi_(The_Hand)_(Earth-616),,Bad Characters,,Grey Hair,Male Characters,,Living Characters,3,10-Apr,2010
317542,Makoto (The Hand) (Earth-616),\/Makoto_(The_Hand)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,10-Apr,2010
317543,Yutaka (The Hand) (Earth-616),\/Yutaka_(The_Hand)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,10-Apr,2010
317544,Izanagi (The Hand) (Earth-616),\/Izanagi_(The_Hand)_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,1,,
317581,Exitar (Earth-616),\/Exitar_(Earth-616),,Neutral Characters,,,,,Deceased Characters,9,Jan-88,1988
317709,Mei Ling (Earth-616),\/Mei_Ling_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,3,Jan-69,1969
317925,Robert Hagon (Earth-616),\/Robert_Hagon_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,4,Mar-93,1993
317999,Mama Fury (Earth-616),\/Mama_Fury_(Earth-616),,Good Characters,,White Hair,,,Living Characters,4,Jul-69,1969
318002,Ken Mack (Earth-616),\/Ken_Mack_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,59,10-Aug,2010
318066,Nameless One (Undying Ones Leader) (Earth-616),\/Nameless_One_(Undying_Ones_Leader)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,10,Feb-70,1970
318158,Lotus (Pride) (Earth-616),\/Lotus_(Pride)_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,12,5-Sep,2005
318201,Jennifer Takeda (Earth-616),\/Jennifer_Takeda_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,71,10-Aug,2010
318203,Jeanne Foucault (Earth-616),\/Jeanne_Foucault_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,63,10-Aug,2010
318208,Brandon Sharpe (Earth-616),\/Brandon_Sharpe_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Homosexual Characters,Living Characters,62,10-Aug,2010
318211,Madeline Berry (Earth-616),\/Madeline_Berry_(Earth-616),No Dual Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,37,10-Aug,2010
318460,Ul-Uhar (Earth-616),\/Ul-Uhar_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,No Hair,Male Characters,,Deceased Characters,4,10-Apr,2010
318469,Calvin Cooley (Earth-616),\/Calvin_Cooley_(Earth-616),Public Identity,,,Grey Hair,Male Characters,,Living Characters,1,10-Apr,2010
318620,Greta Abbott (Earth-616),\/Greta_Abbott_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,4,6-Feb,2006
318979,Ludwig von Frankenstein (Earth-616),\/Ludwig_von_Frankenstein_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,2,Aug-69,1969
319404,Oliver Ryland (Earth-616),\/Oliver_Ryland_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,3-May,2003
320603,Mirage (Telepath) (Earth-616),\/Mirage_(Telepath)_(Earth-616),Secret Identity,Neutral Characters,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,4,7-Dec,2007
320749,Ivan Bezukhov (Earth-616),\/Ivan_Bezukhov_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,5,10-Jan,2010
320831,Mrs. Gwynn (Earth-616),\/Mrs._Gwynn_(Earth-616),Public Identity,Neutral Characters,Black Eyeballs,Pink Hair,Female Characters,,Living Characters,4,10-Apr,2010
321200,Aaron Cashin (Earth-616),\/Aaron_Cashin_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,8,Jun-92,1992
321442,S'met'kth (Earth-616),\/S%27met%27kth_(Earth-616),,,,,,,Living Characters,,Dec-98,1998
321447,Tiamat (Champion) (Earth-616),\/Tiamat_(Champion)_(Earth-616),Secret Identity,,White Eyes,No Hair,Male Characters,,Living Characters,6,Oct-98,1998
321448,Ananastasia Rinaldi (Earth-616),\/Ananastasia_Rinaldi_(Earth-616),,,Green Eyes,Black Hair,Female Characters,,Living Characters,1,Nov-00,2000
321449,Ilaney Brukner (Earth-616),\/Ilaney_Brukner_(Earth-616),,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,9,Jul-98,1998
321451,Dirty Wolff (Earth-616),\/Dirty_Wolff_(Earth-616),,,Grey Eyes,Black Hair,Male Characters,,Living Characters,2,Jun-00,2000
321452,Noah DuBois (Earth-616),\/Noah_DuBois_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,18,Apr-93,1993
321455,Darick Gallhager (Earth-616),\/Darick_Gallhager_(Earth-616),Secret Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,3-Apr,2003
321457,Valerie Toomes (Earth-616),\/Valerie_Toomes_(Earth-616),,,Brown Eyes,Red Hair,Female Characters,,Living Characters,1,4-Aug,2004
321458,Emrys Killebrew (Earth-616),\/Emrys_Killebrew_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,16,Aug-94,1994
321459,Grace & Mary Mercy (Earth-616),\/Grace_%26_Mary_Mercy_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,,1-May,2001
321460,Montgomery Burns (Earth-616),\/Montgomery_Burns_(Earth-616),No Dual Identity,,,Bald,Male Characters,,Living Characters,21,Jul-97,1997
321461,Oyakata (Earth-616),\/Oyakata_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Dec-98,1998
321462,Nelson Frank (Earth-616),\/Nelson_Frank_(Earth-616),,,Blue Eyes,Black Hair,Male Characters,,Living Characters,2,Nov-00,2000
321463,Harrison Stavrou (Earth-616),\/Harrison_Stavrou_(Earth-616),,,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,2,1-Sep,2001
321467,Duncan Vess (Earth-616),\/Duncan_Vess_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Dec-99,1999
321487,Valeria Toomes (Earth-616),\/Valeria_Toomes_(Earth-616),No Dual Identity,,Brown Eyes,Red Hair,Female Characters,,Living Characters,4,4-Aug,2004
321665,Monolith Gatherer (Earth-616),\/Monolith_Gatherer_(Earth-616),,,,,Male Characters,,Living Characters,,Feb-81,1981
321666,Red-Blue Judge (Earth-616),\/Red-Blue_Judge_(Earth-616),,,,,,,Living Characters,,,
321830,Daraxus Dax (Earth-616),\/Daraxus_Dax_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,No Hair,Male Characters,,Living Characters,,10-May,2010
321843,Inhuman Torch (Earth-616),\/Inhuman_Torch_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,3,10-May,2010
321946,Wade Wilson (Widdle Wade) (Earth-616),\/Wade_Wilson_(Widdle_Wade)_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,,Male Characters,,Living Characters,4,Mar-99,1999
322040,Recoil (Earth-616),\/Recoil_(Earth-616),Secret Identity,Bad Characters,,Orange Hair,Male Characters,,Deceased Characters,5,Oct-92,1992
322595,Tenta-Clone (Earth-616),\/Tenta-Clone_(Earth-616),,Bad Characters,,,,,Living Characters,1,7-Nov,2007
322597,Father Spider (Earth-616),\/Father_Spider_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,1,7-Nov,2007
322598,Pseter Psarker (Earth-616),\/Pseter_Psarker_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,1,7-Nov,2007
322600,'Spinner (Earth-616),\/%27Spinner_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,,7-Nov,2007
322601,Longlegs Secundus (Earth-616),\/Longlegs_Secundus_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,1,7-Nov,2007
322602,Nurotox (Earth-616),\/Nurotox_(Earth-616),,Good Characters,Yellow Eyeballs,No Hair,Male Characters,,Living Characters,1,7-Nov,2007
322603,Spider-Mech (Earth-616),\/Spider-Mech_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,1,7-Nov,2007
322642,George Washington (Earth-616),\/George_Washington_(Earth-616),,Good Characters,,,Male Characters,,Deceased Characters,9,Mar-47,1947
322678,Gyrk (Earth-616),\/Gyrk_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Sep-87,1987
323907,Mindwave (Telepath) (Earth-616),\/Mindwave_(Telepath)_(Earth-616),Secret Identity,Neutral Characters,Grey Eyes,White Hair,Male Characters,,Deceased Characters,5,7-Oct,2007
323918,Bluestreak (Telepath) (Earth-616),\/Bluestreak_(Telepath)_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,4,7-Dec,2007
323932,Ashake (Mero\u00eb) (Earth-616),\/Ashake_(Mero%C3%AB)_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,,Female Characters,,Living Characters,2,Jun-82,1982
323933,Ayesha of Balobedu (Earth-616),\/Ayesha_of_Balobedu_(Earth-616),,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,,,
323935,Shetani (Earth-616),\/Shetani_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,Living Characters,2,6-Sep,2006
323944,Harriet Munroe (Earth-616),\/Harriet_Munroe_(Earth-616),,Good Characters,Brown Eyes,Grey Hair,Female Characters,,Living Characters,4,6-Jul,2006
323948,David Munroe II (Earth-616),\/David_Munroe_II_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,6-Jul,2006
324419,Xraven (Earth-616),\/Xraven_(Earth-616),No Dual Identity,Neutral Characters,Red Eyes,No Hair,Male Characters,,Living Characters,3,,
325155,Fracture (Earth-616),\/Fracture_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,8-Sep,2008
325562,Videoman (Earth-616),\/Videoman_(Earth-616),,,Red Eyes,No Hair,Male Characters,,Living Characters,1,6-Oct,2006
325563,Wayeb (Earth-616),\/Wayeb_(Earth-616),Secret Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,4,8-Jun,2008
325564,Alex Wildman (Earth-616),\/Alex_Wildman_(Earth-616),No Dual Identity,,Blue Eyes,Brown Hair,Male Characters,,Living Characters,5,Jan-93,1993
325565,Wrogg (Earth-616),\/Wrogg_(Earth-616),,Bad Characters,Blue Eyes,Green Hair,Male Characters,,Deceased Characters,3,Oct-64,1964
326004,Galileo Galilei (Earth-616),\/Galileo_Galilei_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,3,10-Jun,2010
326230,Imhotep (Earth-616),\/Imhotep_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,10-Jun,2010
326341,Leonardo da Vinci (Earth-616),\/Leonardo_da_Vinci_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,16,Jan-64,1964
326394,Mentor (Female) (Earth-616),\/Mentor_(Female)_(Earth-616),Secret Identity,Good Characters,,No Hair,Female Characters,,Living Characters,1,10-May,2010
326397,Nikola Tesla (Earth-616),\/Nikola_Tesla_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,12,10-Jun,2010
326434,Plutonia II (Earth-616),\/Plutonia_II_(Earth-616),Secret Identity,Good Characters,,No Hair,Female Characters,,Living Characters,6,10-May,2010
326491,Neutron (Second) (Earth-616),\/Neutron_(Second)_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Living Characters,3,10-May,2010
326495,Starbolt II (Earth-616),\/Starbolt_II_(Earth-616),Secret Identity,Good Characters,,,,,Living Characters,8,10-May,2010
326504,Zey-Rogg (Earth-616),\/Zey-Rogg_(Earth-616),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,3,Jan-96,1996
326509,Zhang Heng (Earth-616),\/Zhang_Heng_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,10-Jun,2010
327610,Dan Dunn (Earth-616),\/Dan_Dunn_(Earth-616),,Bad Characters,Black Eyes,Blond Hair,Male Characters,,Living Characters,4,Feb-70,1970
327611,Montague Hale (Earth-616),\/Montague_Hale_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,4,Feb-70,1970
327617,Lobo (William Talltrees' 1st) (Earth-616),\/Lobo_(William_Talltrees%27_1st)_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,,Sep-70,1970
328950,Kindra (Earth-616),\/Kindra_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,7,,
328953,Harkonin (Earth-616),\/Harkonin_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,1,Dec-89,1989
329041,Francis Key (Earth-616),\/Francis_Key_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,9-Dec,2009
329043,John Skinner (Earth-616),\/John_Skinner_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,9-Dec,2009
329045,William Beanes (Earth-616),\/William_Beanes_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,9-Dec,2009
329047,John Quincy Adams (Earth-616),\/John_Quincy_Adams_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,2,9-Dec,2009
329230,Jubilee (Darla) (Earth-616),\/Jubilee_(Darla)_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,4,Dec-85,1985
329429,Doctor Stack (Earth-616),\/Doctor_Stack_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,3,Aug-88,1988
329430,Merriem Drew (Earth-616),\/Merriem_Drew_(Earth-616),,,,,Female Characters,,Deceased Characters,12,Apr-78,1978
329705,Coal (Earth-616),\/Coal_(Earth-616),,Bad Characters,,,,,Living Characters,1,Oct-89,1989
329706,String (Earth-616),\/String_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Oct-89,1989
329768,John Hancock (Earth-616),\/John_Hancock_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,9-Dec,2009
329770,Thomas Jefferson (Earth-616),\/Thomas_Jefferson_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,3,9-Dec,2009
329772,James Madison (Earth-616),\/James_Madison_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,2,9-Dec,2009
329774,Benjamin Franklin (Earth-616),\/Benjamin_Franklin_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Deceased Characters,19,Jul-43,1943
329776,James Jackson (Earth-616),\/James_Jackson_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,9-Dec,2009
329878,Tony Stark 2.0 (Earth-616),\/Tony_Stark_2.0_(Earth-616),Secret Identity,Good Characters,Yellow Eyes,No Hair,Agender Characters,,Living Characters,1,7-Mar,2007
329880,Osinga Rplss (Earth-616),\/Osinga_Rplss_(Earth-616),Secret Identity,,Variable Eyes,No Hair,Male Characters,,Living Characters,6,Jan-78,1978
329881,Zacharaiah Seavey (Earth-616),\/Zacharaiah_Seavey_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,No Hair,Male Characters,,Living Characters,6,Jan-78,1978
329883,Vincent Martinelli (Earth-616),\/Vincent_Martinelli_(Earth-616),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Mar-80,1980
329884,Marcy Pearson (Earth-616),\/Marcy_Pearson_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,28,Apr-87,1987
329885,Maria Carbonell (Earth-616),\/Maria_Carbonell_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Grey Hair,Female Characters,,Living Characters,19,Nov-77,1977
329886,Tiberius Stone (Earth-616),\/Tiberius_Stone_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,37,1-Feb,2001
330010,Evelyn Necker (Earth-616),\/Evelyn_Necker_(Earth-616),Public Identity,Neutral Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,8,8-Nov,2008
330091,Chess Roberts (Earth-616),\/Chess_Roberts_(Earth-616),,,,,Female Characters,,Living Characters,1,Feb-98,1998
330561,Virtual ORganism\/Turing EXperiment (Earth-616),\/Virtual_ORganism\/Turing_EXperiment_(Earth-616),,,,,,,Living Characters,4,Aug-94,1994
330784,Hector Mu\u00f1oz (Earth-616),\/Hector_Mu%C3%B1oz_(Earth-616),,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4,8-Sep,2008
330806,Sigmund Fell (Earth-616),\/Sigmund_Fell_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Grey Hair,Male Characters,,Deceased Characters,4,10-Apr,2010
330968,Queen Ursula (Earth-616),\/Queen_Ursula_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,3,,
331143,Lightning (Masked Raider) (Earth-616),\/Lightning_(Masked_Raider)_(Earth-616),No Dual Identity,Good Characters,,White Hair,Male Characters,,Living Characters,12,Oct-39,1939
331149,Paul de Kraft (Earth-616),\/Paul_de_Kraft_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,4,Oct-39,1939
331150,Quog (Earth-616),\/Quog_(Earth-616),No Dual Identity,Neutral Characters,,,,,Living Characters,2,Oct-39,1939
331151,N'Jaga (Earth-616),\/N%27Jaga_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,,Oct-39,1939
331152,Trajah (Earth-616),\/Trajah_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,13,Oct-39,1939
331372,Sha (Earth-616),\/Sha_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,3,Oct-39,1939
331374,Ed Kivlin (Earth-616),\/Ed_Kivlin_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,2,Feb-40,1940
331499,Kara (Earth-616),\/Kara_(Earth-616),,Neutral Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,2,3-Nov,2003
331546,Elizabeth Nixon (Earth-616),\/Elizabeth_Nixon_(Earth-616),,Neutral Characters,Blue Eyes,,Female Characters,,Living Characters,2,3-Nov,2003
332680,Piranis (Earth-616),\/Piranis_(Earth-616),Secret Identity,,,No Hair,Male Characters,,Living Characters,1,Nov-95,1995
332712,Bruce Babbage (Earth-616),\/Bruce_Babbage_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Grey Hair,Male Characters,,Deceased Characters,13,10-Jun,2010
332725,Doug Johnson III (Earth-616),\/Doug_Johnson_III_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,16,10-Jun,2010
332730,Sasha Hammer (Earth-616),\/Sasha_Hammer_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,32,8-Jul,2008
332732,Aunt Hazel (Earth-616),\/Aunt_Hazel_(Earth-616),No Dual Identity,,,Grey Hair,Female Characters,,Living Characters,1,2-Jan,2002
332752,Cookie Malone (Earth-616),\/Cookie_Malone_(Earth-616),Public Identity,,,Bald,Male Characters,,Living Characters,3,2-Feb,2002
332756,Billy (Origin) (Earth-616),\/Billy_(Origin)_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,2,2-Feb,2002
332761,Night Phantom (Robot) (Earth-616),\/Night_Phantom_(Robot)_(Earth-616),,Bad Characters,,,,,Deceased Characters,3,Jan-72,1972
332940,Fred (Origin) (Earth-616),\/Fred_(Origin)_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,1,2-Mar,2002
332947,Bert (Origin) (Earth-616),\/Bert_(Origin)_(Earth-616),No Dual Identity,,,Red Hair,Male Characters,,Living Characters,1,2-Mar,2002
332959,Ted (Origin) (Earth-616),\/Ted_(Origin)_(Earth-616),Public Identity,,,Bald,Male Characters,,Living Characters,1,2-Apr,2002
333140,Nono (Earth-616),\/Nono_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,4,Oct-39,1939
333142,John Rand (Earth-616),\/John_Rand_(Earth-616),No Dual Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,2,Oct-39,1939
333395,Bride of Frankenstein (Earth-616),\/Bride_of_Frankenstein_(Earth-616),Secret Identity,,,Black Hair,Female Characters,,Living Characters,4,Mar-73,1973
334689,Outcast (Lilin) (Earth-616),\/Outcast_(Lilin)_(Earth-616),Secret Identity,Bad Characters,White Eyes,Brown Hair,Male Characters,,Living Characters,7,Sep-93,1993
334889,Boobytrap (Earth-616),\/Boobytrap_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Feb-98,1998
334890,Smokescreen (Earth-616),\/Smokescreen_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,3,Feb-98,1998
334895,Rocket-Launcher (Earth-616),\/Rocket-Launcher_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2,Feb-98,1998
334908,Carver (Earth-616),\/Carver_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,4,Apr-93,1993
334914,Quinn McIntyre (Earth-616),\/Quinn_McIntyre_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,2,Oct-93,1993
335126,Bad Timing (Earth-616),\/Bad_Timing_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Grey Hair,,,Living Characters,2,Dec-93,1993
335136,Tattooed Man (Earth-616),\/Tattooed_Man_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,8,9-Jan,2009
335163,Dark Legion (Lilin) (Earth-616),\/Dark_Legion_(Lilin)_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Blond Hair,Male Characters,,Living Characters,1,Dec-93,1993
335174,1X (Earth-616),\/1X_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1,Mar-40,1940
335175,2X (Earth-616),\/2X_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Mar-40,1940
335177,3X (Earth-616),\/3X_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-40,1940
335180,Wally Danger (Earth-616),\/Wally_Danger_(Earth-616),,Good Characters,,Blond Hair,Male Characters,,Living Characters,1,Mar-42,1942
335193,Tom Danger (Earth-616),\/Tom_Danger_(Earth-616),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,1,Mar-42,1942
335262,Mary Edwards (Earth-616),\/Mary_Edwards_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,Apr-40,1940
335358,Girth (Lilin) (Earth-616),\/Girth_(Lilin)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Dec-93,1993
335361,Skitter (Lilin) (Earth-616),\/Skitter_(Lilin)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Dec-93,1993
335364,Infinks (Lilin) (Earth-616),\/Infinks_(Lilin)_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,1,Dec-93,1993
335385,Spitfire (Lilin) (Earth-616),\/Spitfire_(Lilin)_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,1,Dec-93,1993
335422,Butch (Tough Kid Squad) (Earth-616),\/Butch_(Tough_Kid_Squad)_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Mar-42,1942
335751,Ars Magna (Earth-616),\/Ars_Magna_(Earth-616),,,,,,,Living Characters,2,Dec-93,1993
335756,Scatter (Lilin) (Earth-616),\/Scatter_(Lilin)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,2,Dec-93,1993
335795,Chetfield Murray (Earth-616),\/Chetfield_Murray_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,1,10-Jul,2010
335829,Leah Sheffield (Earth-616),\/Leah_Sheffield_(Earth-616),,Neutral Characters,,,Female Characters,,Living Characters,1,Feb-98,1998
335900,Yussuf Hussain (Earth-616),\/Yussuf_Hussain_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,5,8-Nov,2008
335902,Farida Hussain (Earth-616),\/Farida_Hussain_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,8-Nov,2008
335958,Adam Essex (Earth-616),\/Adam_Essex_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Deceased Characters,2,Jul-96,1996
336057,Jason Halloway (Earth-616),\/Jason_Halloway_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,10-Jul,2010
