page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
11879,Wing How (New Earth),\/wiki\/Wing_How_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,103,"1938, October",1938
11889,Clay Stoner (New Earth),\/wiki\/Clay_Stoner_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,8,"1978, September",1978
11899,Loretta York (New Earth),\/wiki\/Loretta_York_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,12,"1982, October",1982
11904,Honest Abe (New Earth),\/wiki\/Honest_Abe_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,"2006, September",2006
11934,Baron Winters (New Earth),\/wiki\/Baron_Winters_(New_Earth),,Good Characters,Grey Eyes,Grey Hair,Male Characters,,Living Characters,,"1982, July",1982
11937,George H. W. Bush (New Earth),\/wiki\/George_H._W._Bush_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,14,"1986, September",1986
11942,Sarah Charles (New Earth),\/wiki\/Sarah_Charles_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,75,"1985, September",1985
11948,Susan Linden I (New Earth),\/wiki\/Susan_Linden_I_(New_Earth),Secret Identity,Good Characters,Violet Eyes,Violet Hair,Female Characters,,Deceased Characters,28,"1973, August",1973
11949,Flora Black (New Earth),\/wiki\/Flora_Black_(New_Earth),Secret Identity,Neutral Characters,Violet Eyes,Violet Hair,Female Characters,,Deceased Characters,27,"1988, December",1988
11950,Susan Linden II (New Earth),\/wiki\/Susan_Linden_II_(New_Earth),Secret Identity,Good Characters,Violet Eyes,Violet Hair,Female Characters,,Living Characters,14,"1989, January",1989
11952,Jon Valor (New Earth),\/wiki\/Jon_Valor_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,44,"1940, April",1940
11959,Scratch (New Earth),\/wiki\/Scratch_(New_Earth),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1,"2004, August",2004
11973,Jonathan Horne (New Earth),\/wiki\/Jonathan_Horne_(New_Earth),Public Identity,,,Brown Hair,Male Characters,,Living Characters,21,"2006, October",2006
12004,Kid Crusader (New Earth),\/wiki\/Kid_Crusader_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,5,"2007, February",2007
12005,Thaddeus Thawne II (New Earth),\/wiki\/Thaddeus_Thawne_II_(New_Earth),Secret Identity,Bad Characters,Yellow Eyes,Blond Hair,Male Characters,,Deceased Characters,30,"1999, July",1999
12006,Kent Connor (New Earth),\/wiki\/Kent_Connor_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,22,"1997, January",1997
12008,Deborah Morgna (New Earth),\/wiki\/Deborah_Morgna_(New_Earth),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,7,"2007, March",2007
12009,Power Boy (New Earth),\/wiki\/Power_Boy_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,10,"2006, September",2006
12010,Little Barda (New Earth),\/wiki\/Little_Barda_(New_Earth),Public Identity,Good Characters,Black Eyes,Brown Hair,Female Characters,,Living Characters,6,"2006, September",2006
12013,Amy Allen (New Earth),\/wiki\/Amy_Allen_(New_Earth),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,37,"2006, November",2006
12014,Molecule (New Earth),\/wiki\/Molecule_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,4,"2006, December",2006
12016,Young Frankenstein (New Earth),\/wiki\/Young_Frankenstein_(New_Earth),Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,12,"2006, September",2006
12017,Kirtan-Rodd (New Earth),\/wiki\/Kirtan-Rodd_(New_Earth),Public Identity,Bad Characters,White Eyes,,Male Characters,,Living Characters,5,"1990, March",1990
12024,Thomas Wayne (New Earth),\/wiki\/Thomas_Wayne_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,142,"1987, February",1987
12116,Fishy (New Earth),\/wiki\/Fishy_(New_Earth),,Neutral Characters,Black Eyes,,Male Characters,,Living Characters,3,"2006, September",2006
12119,Lady Styx (New Earth),\/wiki\/Lady_Styx_(New_Earth),Public Identity,Bad Characters,Yellow Eyes,,Female Characters,,Living Characters,19,"2006, September",2006
12136,Arnold Flass (New Earth),\/wiki\/Arnold_Flass_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,4,"1987, February",1987
12138,Graf Toren (New Earth),\/wiki\/Graf_Toren_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,56,"1993, August",1993
12149,Boodikka (New Earth),\/wiki\/Boodikka_(New_Earth),Public Identity,Good Characters,Green Eyes,Black Hair,Female Characters,,Deceased Characters,77,"1992, January",1992
12161,Jonni DC (New Earth),\/wiki\/Jonni_DC_(New_Earth),,Neutral Characters,,Red Hair,Female Characters,,Deceased Characters,6,"1985, July",1985
12177,Chaselon (New Earth),\/wiki\/Chaselon_(New_Earth),Public Identity,,White Eyes,Black Hair,Male Characters,,Deceased Characters,60,"1961, December",1961
12188,Gillian B. Loeb (New Earth),\/wiki\/Gillian_B._Loeb_(New_Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,9,"1987, February",1987
12204,Sarah Essen (New Earth),\/wiki\/Sarah_Essen_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,103,"1987, March",1987
12218,Joseph Kline (New Earth),\/wiki\/Joseph_Kline_(New_Earth),,,,,Male Characters,,Living Characters,1,"2006, November",2006
12225,"Roy Raymond, Sr. (New Earth)","\/wiki\/Roy_Raymond,_Sr._(New_Earth)",Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,163,"1949, November",1949
12251,Ekron (New Earth),\/wiki\/Ekron_(New_Earth),Secret Identity,Neutral Characters,Green Eyes,,Male Characters,,Living Characters,4,"2006, September",2006
12290,Khaji Da (New Earth),\/wiki\/Khaji_Da_(New_Earth),Secret Identity,Good Characters,,,,,Living Characters,121,"1964, June",1964
12302,Xolotl (New Earth),\/wiki\/Xolotl_(New_Earth),,Neutral Characters,,,Male Characters,,Deceased Characters,1,"2006, September",2006
12347,Zachary Zatara (New Earth),\/wiki\/Zachary_Zatara_(New_Earth),Public Identity,Good Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,43,"2006, May",2006
12354,Jonathan Warrawa (New Earth),\/wiki\/Jonathan_Warrawa_(New_Earth),,,,,Male Characters,,Living Characters,1,"2006, September",2006
12364,Luke O'Brian (New Earth),\/wiki\/Luke_O%27Brian_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,,"2002, June",2002
12367,Abnegazar (New Earth),\/wiki\/Abnegazar_(New_Earth),Secret Identity,Bad Characters,Black Eyes,,Male Characters,,Living Characters,22,"1962, March",1962
12368,Rath (New Earth),\/wiki\/Rath_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,23,"1962, March",1962
12369,Ghast (New Earth),\/wiki\/Ghast_(New_Earth),,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,28,"1962, March",1962
12382,Starro (New Earth),\/wiki\/Starro_(New_Earth),,Bad Characters,Black Eyes,,Male Characters,,Living Characters,74,"1960, March",1960
12408,Travis Morgan (New Earth),\/wiki\/Travis_Morgan_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,180,"1975, November",1975
12415,Chthos-Chthas Chthatis (New Earth),\/wiki\/Chthos-Chthas_Chthatis_(New_Earth),Public Identity,Good Characters,Black Eyes,,Male Characters,,Living Characters,7,"2006, December",2006
12546,Atlee (New Earth),\/wiki\/Atlee_(New_Earth),Secret Identity,Good Characters,Violet Eyes,Black Hair,Female Characters,,Living Characters,22,"2007, January",2007
12568,Jarrod Jupiter (New Earth),\/wiki\/Jarrod_Jupiter_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,6,"1997, September",1997
12672,Mera (New Earth),\/wiki\/Mera_(New_Earth),Public Identity,,Blue Eyes,Red Hair,Female Characters,,Living Characters,226,"1963, October",1963
12677,Jon Standing Bear (New Earth),\/wiki\/Jon_Standing_Bear_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,2,"2006, October",2006
12681,Flying Stag (New Earth),\/wiki\/Flying_Stag_(New_Earth),Secret Identity,Good Characters,Grey Eyes,Black Hair,Male Characters,,Deceased Characters,10,"1961, March",1961
12701,Rigoro Mortis (New Earth),\/wiki\/Rigoro_Mortis_(New_Earth),Public Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,9,"1967, March",1967
12703,Ira Quimby (New Earth),\/wiki\/Ira_Quimby_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,32,"1963, November",1963
12713,Socker Smith (New Earth),\/wiki\/Socker_Smith_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,5,"1942, January",1942
12761,Alix Harrower (New Earth),\/wiki\/Alix_Harrower_(New_Earth),Secret Identity,Good Characters,White Eyes,Red Hair,Female Characters,,Living Characters,22,"2006, January",2006
12766,Sylvester Pemberton (New Earth),\/wiki\/Sylvester_Pemberton_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,229,"1941, October",1941
12772,Gu Lao (New Earth),\/wiki\/Gu_Lao_(New_Earth),Public Identity,Good Characters,Black Eyes,,Male Characters,,Living Characters,13,"2006, June",2006
12777,Shaolin Robot (New Earth),\/wiki\/Shaolin_Robot_(New_Earth),Secret Identity,Good Characters,Photocellular Eyes,,Male Characters,,Living Characters,17,"2006, June",2006
12781,Immortal Man in Darkness (New Earth),\/wiki\/Immortal_Man_in_Darkness_(New_Earth),Secret Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,12,"2006, June",2006
12783,Yao Fei (New Earth),\/wiki\/Yao_Fei_(New_Earth),Secret Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,19,"2006, June",2006
12785,Ghost Fox Killer (New Earth),\/wiki\/Ghost_Fox_Killer_(New_Earth),Secret Identity,Neutral Characters,White Eyes,Black Hair,Female Characters,,Living Characters,21,"2006, June",2006
12787,Zou Kang (New Earth),\/wiki\/Zou_Kang_(New_Earth),Secret Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,14,"2006, June",2006
12795,Gladiator Giant (New Earth),\/wiki\/Gladiator_Giant_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"2006, October",2006
12800,Dynamole (New Earth),\/wiki\/Dynamole_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"2006, October",2006
12804,Immortal Bald-Man-in-Armor (New Earth),\/wiki\/Immortal_Bald-Man-in-Armor_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"2006, October",2006
12806,Fireface (New Earth),\/wiki\/Fireface_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"2006, October",2006
12808,Poledancer (New Earth),\/wiki\/Poledancer_(New_Earth),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1,"2006, October",2006
12810,Jack of All Trades (New Earth),\/wiki\/Jack_of_All_Trades_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"2006, October",2006
12812,E.S. Pete (New Earth),\/wiki\/E.S._Pete_(New_Earth),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,"2006, October",2006
12814,Tornado Ninja (New Earth),\/wiki\/Tornado_Ninja_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,"2006, October",2006
12816,Lady Liberty II (New Earth),\/wiki\/Lady_Liberty_II_(New_Earth),,Good Characters,,,Female Characters,,Deceased Characters,1,"2006, October",2006
13011,Hannibal Hawkes (New Earth),\/wiki\/Hannibal_Hawkes_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,82,"1948, October",1948
13033,Rupert Thorne (New Earth),\/wiki\/Rupert_Thorne_(New_Earth),Public Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,,Living Characters,27,"1977, May",1977
13057,Roh'kar (New Earth),\/wiki\/Roh%27kar_(New_Earth),Secret Identity,Good Characters,Red Eyes,,Male Characters,,Deceased Characters,,"2006, October",2006
13066,Marcus Driver (New Earth),\/wiki\/Marcus_Driver_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,31,"2003, February",2003
13067,Josh Azeveda (New Earth),\/wiki\/Josh_Azeveda_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,14,"2003, February",2003
13068,Peter Pauling (New Earth),\/wiki\/Peter_Pauling_(New_Earth),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,8,"1981, November",1981
13072,Andrew Bennett (New Earth),\/wiki\/Andrew_Bennett_(New_Earth),Secret Identity,Good Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,51,"1981, March",1981
13097,Nergal (New Earth),\/wiki\/Nergal_(New_Earth),,Bad Characters,Yellow Eyes,,Male Characters,,Living Characters,19,,
13098,Gaius Marcus (New Earth),\/wiki\/Gaius_Marcus_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Male Characters,,Living Characters,11,"1996, September",1996
13099,Wendy Jones (New Earth),\/wiki\/Wendy_Jones_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,45,"1984, April",1984
13102,Gabrielle Doe (New Earth),\/wiki\/Gabrielle_Doe_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,175,"1983, July",1983
13106,"Artemis, Goddess of the Hunt (New Earth)","\/wiki\/Artemis,_Goddess_of_the_Hunt_(New_Earth)",Public Identity,Neutral Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,51,"1987, February",1987
13108,John Zatara (New Earth),\/wiki\/John_Zatara_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,256,"1938, June",1938
13261,Martin Stein (New Earth),\/wiki\/Martin_Stein_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Grey Hair,Male Characters,,Deceased Characters,138,"1978, March",1978
13323,Valda (New Earth),\/wiki\/Valda_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,25,"1981, November",1981
13331,Valoric (New Earth),\/wiki\/Valoric_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,11,"1979, October",1979
13333,Calvin Carson (New Earth),\/wiki\/Calvin_Carson_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,45,"1960, August",1960
13336,Christopher Smith (New Earth),\/wiki\/Christopher_Smith_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,78,"1966, November",1966
13337,Yolanda Montez (New Earth),\/wiki\/Yolanda_Montez_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Reddish Brown Hair,Female Characters,,Deceased Characters,64,"1985, March",1985
13339,Sonia Sato (New Earth),\/wiki\/Sonia_Sato_(New_Earth),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,67,"2007, January",2007
13358,Yz (New Earth),\/wiki\/Yz_(New_Earth),Secret Identity,Good Characters,Red Eyes,,Male Characters,,Living Characters,207,"1940, January",1940
13375,Virman Vundabar (New Earth),\/wiki\/Virman_Vundabar_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,28,"1971, December",1971
13382,Mageddon (New Earth),\/wiki\/Mageddon_(New_Earth),,Bad Characters,,,Genderless Characters,,Living Characters,8,"1998, February",1998
13390,Helena Kyle (New Earth),\/wiki\/Helena_Kyle_(New_Earth),Public Identity,Neutral Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,25,"2006, May",2006
13393,Katherine Manser (New Earth),\/wiki\/Katherine_Manser_(New_Earth),Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,18,"1978, October",1978
13463,Vril Dox II (New Earth),\/wiki\/Vril_Dox_II_(New_Earth),Public Identity,Good Characters,Green Eyes,Blond Hair,Male Characters,,Living Characters,163,"1964, February",1964
13511,Great Darkness (New Earth),\/wiki\/Great_Darkness_(New_Earth),,Bad Characters,,,,,Living Characters,4,"1986, June",1986
13588,Bizarro II (New Earth),\/wiki\/Bizarro_II_(New_Earth),Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,8,"1994, March",1994
13644,Leslie Thompkins (New Earth),\/wiki\/Leslie_Thompkins_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,111,"1976, March",1976
13645,Alexander Trent (New Earth),\/wiki\/Alexander_Trent_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,5,"1993, December",1993
13652,Kenneth Braverman (New Earth),\/wiki\/Kenneth_Braverman_(New_Earth),Public Identity,Bad Characters,Hazel Eyes,,Male Characters,,Deceased Characters,20,"1994, October",1994
13673,Able Crown (New Earth),\/wiki\/Able_Crown_(New_Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,6,"2000, May",2000
13675,Acidia (New Earth),\/wiki\/Acidia_(New_Earth),Secret Identity,Bad Characters,Red Eyes,Blond Hair,Female Characters,,Living Characters,1,"1998, May",1998
13676,Walter Chase (New Earth),\/wiki\/Walter_Chase_(New_Earth),Secret Identity,Good Characters,Green Eyes,Blond Hair,Male Characters,,Deceased Characters,3,"1998, July",1998
13687,Frederick DeLamb (New Earth),\/wiki\/Frederick_DeLamb_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,11,"1983, August",1983
13691,William Hand (New Earth),\/wiki\/William_Hand_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,64,"1964, June",1964
13693,Amunet Black (New Earth),\/wiki\/Amunet_Black_(New_Earth),Public Identity,Bad Characters,Black Eyes,Blue Hair,Female Characters,,Living Characters,10,"2001, August",2001
13694,Bludhound (New Earth),\/wiki\/Bludhound_(New_Earth),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,1,"1993, December",1993
13698,Cerdian (New Earth),\/wiki\/Cerdian_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,19,"2000, May",2000
13707,Ub'x (New Earth),\/wiki\/Ub%27x_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,"1986, June",1986
13710,Guy Pompton (New Earth),\/wiki\/Guy_Pompton_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,2,"1948, December",1948
13715,Keith Kenyon (New Earth),\/wiki\/Keith_Kenyon_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,47,"1965, July",1965
13716,Warren White (New Earth),\/wiki\/Warren_White_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,15,"2003, July",2003
13722,Iluthin (New Earth),\/wiki\/Iluthin_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,30,"1972, April",1972
13730,Lashawn Baez (New Earth),\/wiki\/Lashawn_Baez_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,7,"2002, January",2002
13731,Preus (New Earth),\/wiki\/Preus_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,9,"2004, April",2004
13740,Tobias Manning (New Earth),\/wiki\/Tobias_Manning_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,16,"1990, August",1990
13989,Dru-Zod II (New Earth),\/wiki\/Dru-Zod_II_(New_Earth),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,43,"1961, April",1961
14002,Jesse Chambers (New Earth),\/wiki\/Jesse_Chambers_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,228,"1992, August",1992
14005,Enigma (New Earth),\/wiki\/Enigma_(New_Earth),Secret Identity,Neutral Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,12,"2006, September",2006
14006,Kon-El (New Earth),\/wiki\/Kon-El_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,560,"1993, June",1993
14019,Henrietta Jessup (New Earth),\/wiki\/Henrietta_Jessup_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5,"1996, July",1996
14037,Ramsey Murdoch (New Earth),\/wiki\/Ramsey_Murdoch_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,9,"1994, December",1994
14052,Keith Robert White (New Earth),\/wiki\/Keith_Robert_White_(New_Earth),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,21,"1991, July",1991
14118,Thomas Elliot (New Earth),\/wiki\/Thomas_Elliot_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,84,"2003, January",2003
14144,Irene Miller (New Earth),\/wiki\/Irene_Miller_(New_Earth),Public Identity,Good Characters,Grey Eyes,Black Hair,Female Characters,,Living Characters,47,"1940, September",1940
14194,Elaine Belloc (New Earth),\/wiki\/Elaine_Belloc_(New_Earth),,Good Characters,,Black Hair,Female Characters,,Deceased Characters,,"2000, September",2000
14237,Margaret Pye (New Earth),\/wiki\/Margaret_Pye_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Red Hair,Female Characters,,Deceased Characters,18,"1986, November",1986
14313,Thaddeus Brown (New Earth),\/wiki\/Thaddeus_Brown_(New_Earth),,Good Characters,,,Male Characters,,Deceased Characters,4,"1971, April",1971
14317,Duma (New Earth),\/wiki\/Duma_(New_Earth),,,,,Male Characters,,Living Characters,9,"1991, March",1991
14319,Remiel (New Earth),\/wiki\/Remiel_(New_Earth),,,,,Male Characters,,Living Characters,9,"1991, March",1991
14320,Sandalphon (New Earth),\/wiki\/Sandalphon_(New_Earth),,Bad Characters,,White Hair,Male Characters,,Living Characters,,"2001, March",2001
14327,Garn Daanuth (New Earth),\/wiki\/Garn_Daanuth_(New_Earth),Public Identity,Bad Characters,White Eyes,White Hair,Male Characters,,Living Characters,18,"1982, July",1982
14328,Chaon (New Earth),\/wiki\/Chaon_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,5,"1984, November",1984
14333,Shivering Jemmy (New Earth),\/wiki\/Shivering_Jemmy_(New_Earth),,Bad Characters,Red Eyes,Blond Hair,Female Characters,,Living Characters,3,"1991, May",1991
14335,Typhon (New Earth),\/wiki\/Typhon_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,10,"1987, July",1987
14343,Alexander Montez (New Earth),\/wiki\/Alexander_Montez_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,18,"2001, September",2001
14345,Bruce Gordon (New Earth),\/wiki\/Bruce_Gordon_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,105,"1963, July",1963
14347,Benjamin Stoner (New Earth),\/wiki\/Benjamin_Stoner_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,7,"1987, July",1987
14350,John Dee (New Earth),\/wiki\/John_Dee_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,39,"1961, July",1961
14398,Von Daggle (New Earth),\/wiki\/Von_Daggle_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,11,"2007, February",2007
14420,Celia Windward (New Earth),\/wiki\/Celia_Windward_(New_Earth),Public Identity,Good Characters,,,Female Characters,,Living Characters,29,"1988, January",1988
14421,Xiang Po (New Earth),\/wiki\/Xiang_Po_(New_Earth),Secret Identity,Good Characters,Red Eyes,,Female Characters,,Deceased Characters,43,"1988, January",1988
14425,Dominic Mndawe (New Earth),\/wiki\/Dominic_Mndawe_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,20,"1989, July",1989
14426,Sandstorm (New Earth),\/wiki\/Sandstorm_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,9,"2006, September",2006
14454,Krypto (New Earth),\/wiki\/Krypto_(New_Earth),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,109,"1955, March",1955
14497,Keith Everet (New Earth),\/wiki\/Keith_Everet_(New_Earth),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,38,"1942, January",1942
14501,Aphrodite (New Earth),\/wiki\/Aphrodite_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,104,"1941, December",1941
14502,Phoebus Apollo (New Earth),\/wiki\/Phoebus_Apollo_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,41,"1941, December",1941
14503,Pallas Athena (New Earth),\/wiki\/Pallas_Athena_(New_Earth),Public Identity,Neutral Characters,Grey Eyes,Brown Hair,Female Characters,,Living Characters,118,"1958, May",1958
14504,Demeter (New Earth),\/wiki\/Demeter_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,,Female Characters,,Living Characters,41,"1985, October",1985
14505,Hades (New Earth),\/wiki\/Hades_(New_Earth),Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,32,"1941, December",1941
14506,Hephaestus (New Earth),\/wiki\/Hephaestus_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,36,"1941, December",1941
14507,Hera (New Earth),\/wiki\/Hera_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,57,"1941, December",1941
14508,Hermes (New Earth),\/wiki\/Hermes_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,90,"1959, April",1959
14509,Poseidon (New Earth),\/wiki\/Poseidon_(New_Earth),Public Identity,Neutral Characters,White Eyes,White Hair,Male Characters,,Living Characters,46,"1940, September",1940
14510,Zeus (New Earth),\/wiki\/Zeus_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,115,"1941, December",1941
14511,Herakles (New Earth),\/wiki\/Herakles_(New_Earth),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,86,"1941, December",1941
14549,Io (New Earth),\/wiki\/Io_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Homosexual Characters,Living Characters,15,"2003, November",2003
14610,Noah Pastenetti (New Earth),\/wiki\/Noah_Pastenetti_(New_Earth),Public Identity,Bad Characters,Yellow Eyes,,Male Characters,,Living Characters,3,"1995, April",1995
14611,Aleister Hook (New Earth),\/wiki\/Aleister_Hook_(New_Earth),Secret Identity,Bad Characters,Red Eyes,White Hair,Male Characters,,Living Characters,7,"1988, March",1988
